osm_id,code,fclass,population,name,geometry,geometry_wkt
4987873473,1050,locality,0,Katarandana State,POINT (80.6439342 7.0360567),POINT (80.643934 7.036057)
4987873474,1003,village,0,Beramana,POINT (80.6270481 6.9940356),POINT (80.627048 6.994036)
4987873475,1004,hamlet,0,Kelliewaththa,POINT (80.6063944 6.9758747),POINT (80.606394 6.975875)
4987873476,1003,village,0,Pathana,POINT (80.6079486 6.9694747),POINT (80.607949 6.969475)
4987873477,1004,hamlet,0,Bogahawaththa,POINT (80.61084 6.9689463),POINT (80.61084 6.968946)
4987873478,1004,hamlet,0,Rosita,POINT (80.6150365 6.9343614),POINT (80.615036 6.934361)
4987873479,1050,locality,0,Wooten,POINT (80.6099081 6.9339461),POINT (80.609908 6.933946)
4987873480,1050,locality,0,Stony Cliff Division,POINT (80.6023228 6.9496125),POINT (80.602323 6.949612)
4987873481,1050,locality,0,Forest Green,POINT (80.6153583 6.9434248),POINT (80.615358 6.943425)
4987873482,1050,locality,0,Craigelea,POINT (80.6187915 6.9520301),POINT (80.618792 6.95203)
4987873483,1003,village,0,Dimbula State,POINT (80.6092703 6.9586603),POINT (80.60927 6.95866)
4987873484,1004,hamlet,0,Stony Cliff,POINT (80.6011319 6.949277),POINT (80.601132 6.949277)
4987873485,1004,hamlet,0,Springkell,POINT (80.6008369 6.9396493),POINT (80.600837 6.939649)
4987873965,1002,town,5000,Kotagala,POINT (80.6090552 6.9252739),POINT (80.609055 6.925274)
4987873966,1003,village,0,Devon,POINT (80.6443477 6.9468328),POINT (80.644348 6.946833)
4988657357,1004,hamlet,0,Nayapana Colany,POINT (80.5831343 7.0734876),POINT (80.583134 7.073488)
4988657358,1003,village,0,Nugawela,POINT (80.5841321 7.0648421),POINT (80.584132 7.064842)
4988657359,1050,locality,0,New Peacock Hill,POINT (80.614897 7.0946751),POINT (80.614897 7.094675)
4988657360,1003,village,0,Doragala,POINT (80.6133789 7.0878345),POINT (80.613379 7.087834)
4988657361,1050,locality,0,New Peacock State,POINT (80.6082559 7.103022),POINT (80.608256 7.103022)
4988657365,1004,hamlet,0,Mawela Panangammana,POINT (80.6466865 7.0760856),POINT (80.646686 7.076086)
4988657366,1004,hamlet,0,Nawamorape,POINT (80.6412846 7.0807011),POINT (80.641285 7.080701)
4988657371,1003,village,0,Mawela,POINT (80.6424433 7.0720583),POINT (80.642443 7.072058)
4988657372,1004,hamlet,0,Themmetiya,POINT (80.6353462 7.068558),POINT (80.635346 7.068558)
4988657377,1004,hamlet,0,Morape,POINT (80.6212699 7.0659068),POINT (80.62127 7.065907)
4988658637,1004,hamlet,0,Maswela,POINT (80.6333452 7.0642085),POINT (80.633345 7.064208)
4988659111,1004,hamlet,0,Udagammedda,POINT (80.6238019 7.0693246),POINT (80.623802 7.069325)
4988659112,1003,village,0,Kadadora,POINT (80.614897 7.0661197),POINT (80.614897 7.06612)
4989858917,1003,village,0,Stockholm State,POINT (80.6044541 6.8191915),POINT (80.604454 6.819192)
4989858918,1050,locality,0,Bargrove,POINT (80.599861 6.7926331),POINT (80.599861 6.792633)
4989858919,1050,locality,0,Gaurawilla,POINT (80.6079662 6.7937879),POINT (80.607966 6.793788)
4989858921,1003,village,0,Minna State,POINT (80.6333774 6.7815468),POINT (80.633377 6.781547)
4989858923,1004,hamlet,0,Alton State,POINT (80.6195363 6.7896564),POINT (80.619536 6.789656)
4991803349,1003,village,0,Werenketagoda,POINT (81.6224581 7.4050476),POINT (81.622458 7.405048)
4991856515,1003,village,0,Bandaraduwa,POINT (81.5628111 7.4330495),POINT (81.562811 7.43305)
4992079823,1003,village,0,Galahitiyaagoda,POINT (81.6116112 7.3577399),POINT (81.611611 7.35774)
4992079824,1003,village,1500,Bokkebedda,POINT (81.557731 7.3828747),POINT (81.557731 7.382875)
4992079825,1002,town,0,Uhana,POINT (81.6361937 7.3630388),POINT (81.636194 7.363039)
4992079826,1003,village,3000,Walagampura,POINT (81.60427 7.3930915),POINT (81.60427 7.393092)
4992079837,1003,village,0,Kohombana,POINT (81.6107529 7.3914929),POINT (81.610753 7.391493)
4993940517,1003,village,0,Malwatte,POINT (79.9036268 6.9295669),POINT (79.903627 6.929567)
4993948113,1004,hamlet,0,Kuruniyawatte,POINT (79.8879164 6.9429854),POINT (79.887916 6.942985)
4994286448,1003,village,0,Guruwela,POINT (80.8652932 7.5361089),POINT (80.865293 7.536109)
4994401202,1003,village,500,Bambaragaleyaya,POINT (80.6423392 7.8601972),POINT (80.642339 7.860197)
4994401203,1003,village,500,Pohoranwewayaya,POINT (80.6260529 7.855186),POINT (80.626053 7.855186)
4994917094,1003,village,2500,Mayadunna,POINT (81.6407025 7.4283366),POINT (81.640702 7.428337)
4996525379,1050,locality,0,Samangala,POINT (81.5783709 7.4150162),POINT (81.578371 7.415016)
5005140096,1003,village,200,Randeniya,POINT (81.1126667 6.7984594),POINT (81.112667 6.798459)
5006062755,1003,village,0,Kekulawala,POINT (80.3006482 7.6961666),POINT (80.300648 7.696167)
5009083514,1004,hamlet,0,Parana Malkaduwawa,POINT (80.3416872 7.4815167),POINT (80.341687 7.481517)
5009083515,1004,hamlet,0,Heraliyawala,POINT (80.3282547 7.484325),POINT (80.328255 7.484325)
5009083516,1004,hamlet,0,Yatawehera,POINT (80.3117645 7.5030464),POINT (80.311764 7.503046)
5009084225,1003,village,0,Alakoladeniya,POINT (80.3226757 7.4963876),POINT (80.322676 7.496388)
5009084230,1004,hamlet,0,Dematagahapelessa,POINT (80.3291344 7.4983236),POINT (80.329134 7.498324)
5009084231,1004,hamlet,0,Kaudawaththa,POINT (80.3454208 7.4896862),POINT (80.345421 7.489686)
5009084232,1003,village,0,Aswedduma,POINT (80.3386905 7.4929376),POINT (80.33869 7.492938)
5009084233,1004,hamlet,0,Wilgoda,POINT (80.3451848 7.4913669),POINT (80.345185 7.491367)
5009084234,1003,village,0,Uda Digana,POINT (80.3397238 7.5054291),POINT (80.339724 7.505429)
5009084235,1004,hamlet,0,Kohilapokuna,POINT (80.3424811 7.4966429),POINT (80.342481 7.496643)
5010956996,1003,village,0,Kiwullinda,POINT (80.7195353 7.2404157),POINT (80.719535 7.240416)
5013540690,1003,village,10000,Indipalegoda Junction,POINT (80.2231148 6.3396593),POINT (80.223115 6.339659)
5013603859,1050,locality,0,Hindarigama,POINT (80.7693708 7.1847478),POINT (80.769371 7.184748)
5016854272,1004,hamlet,200,Katugahagama,POINT (80.2974844 7.5163744),POINT (80.297484 7.516374)
5016854278,1003,village,1000,Demataluwa,POINT (80.2854467 7.5254274),POINT (80.285447 7.525427)
5016854289,1004,hamlet,200,Kanotuwa,POINT (80.2836013 7.5063652),POINT (80.283601 7.506365)
5016854290,1003,village,500,Divulagaspitiya,POINT (80.2907037 7.5020466),POINT (80.290704 7.502047)
5016854291,1004,hamlet,200,Embalawa,POINT (80.2881825 7.5135982),POINT (80.288182 7.513598)
5016854292,1004,hamlet,100,Weherabenda,POINT (80.3028166 7.5004404),POINT (80.302817 7.50044)
5016854293,1003,village,500,Gonigala,POINT (80.3017974 7.5038123),POINT (80.301797 7.503812)
5016854294,1004,hamlet,200,Ihala Madawala,POINT (80.2839446 7.486112),POINT (80.283945 7.486112)
5016854295,1004,hamlet,200,Damunugala,POINT (80.3015721 7.4951218),POINT (80.301572 7.495122)
5016854296,1004,hamlet,200,Kohana,POINT (80.302205 7.4887714),POINT (80.302205 7.488771)
5016854313,1004,hamlet,500,Hembara,POINT (80.2952099 7.4906967),POINT (80.29521 7.490697)
5016854314,1003,village,1500,Sandagala,POINT (80.2980423 7.4828836),POINT (80.298042 7.482884)
5016854319,1004,hamlet,100,Moragolla,POINT (80.2900922 7.4761872),POINT (80.290092 7.476187)
5016854320,1004,hamlet,100,Pambe,POINT (80.2983749 7.4780488),POINT (80.298375 7.478049)
5016857565,1004,hamlet,200,Rthmale,POINT (80.3061855 7.4779105),POINT (80.306186 7.47791)
5016857570,1004,hamlet,200,Dangolla,POINT (80.3121292 7.4895054),POINT (80.312129 7.489505)
5019110304,1003,village,0,Ukwatte,POINT (80.2046799 6.9545713),POINT (80.20468 6.954571)
5019110305,1002,town,0,Puwakpitiya,POINT (80.1941643 6.9408333),POINT (80.194164 6.940833)
5019112119,1004,hamlet,0,Phala Kosgama,POINT (80.1374261 6.9417634),POINT (80.137426 6.941763)
5019112160,1004,hamlet,0,Ihala Kosgama,POINT (80.1349786 6.9403525),POINT (80.134979 6.940352)
5019113526,1003,village,0,Atigala,POINT (80.0599146 6.9063889),POINT (80.059915 6.906389)
5019113527,1003,village,0,Ranala,POINT (80.0343099 6.9170523),POINT (80.03431 6.917052)
5020551844,1003,village,0,Tholpuram,POINT (79.93979 9.7556134),POINT (79.93979 9.755613)
5020556190,1003,village,0,Valakamparai,POINT (79.9504425 9.7565896),POINT (79.950442 9.75659)
5022014678,1003,village,500,Kumburugamuwa,POINT (80.7203668 6.4436312),POINT (80.720367 6.443631)
5022014679,1004,hamlet,200,Wadakahadeniya,POINT (80.6964469 6.4347185),POINT (80.696447 6.434718)
5022014680,1003,village,500,Dambemeda,POINT (80.7127976 6.4273195),POINT (80.712798 6.42732)
5022014681,1004,hamlet,200,Wistharakanda,POINT (80.6893873 6.4372772),POINT (80.689387 6.437277)
5022014682,1004,hamlet,200,Pitakanda,POINT (80.6398415 6.4316267),POINT (80.639842 6.431627)
5022014683,1003,village,500,Wijeriya,POINT (80.6525445 6.4226285),POINT (80.652544 6.422628)
5022014684,1004,hamlet,200,Moragoda,POINT (80.6580376 6.4315095),POINT (80.658038 6.43151)
5022014685,1004,hamlet,200,Yakmadiththa,POINT (80.6774997 6.4375757),POINT (80.6775 6.437576)
5022014686,1004,hamlet,200,Anguruwawala,POINT (80.6833362 6.4254218),POINT (80.683336 6.425422)
5022014687,1004,hamlet,200,Arachchikumbura,POINT (80.6713628 6.4325862),POINT (80.671363 6.432586)
5022014688,1003,village,500,Helaudakanda,POINT (80.6775615 6.4418028),POINT (80.677562 6.441803)
5022014689,1004,hamlet,200,Panagamuwa,POINT (80.665698 6.4394094),POINT (80.665698 6.439409)
5022014690,1004,hamlet,200,Maussakanda,POINT (80.6641102 6.4486632),POINT (80.66411 6.448663)
5022014691,1004,hamlet,200,Thennehena,POINT (80.6590032 6.4432687),POINT (80.659003 6.443269)
5022014692,1050,locality,0,Ranhotikanda,POINT (80.6508493 6.4497932),POINT (80.650849 6.449793)
5022014693,1004,hamlet,200,Ranhoti Kanda,POINT (80.6499481 6.4468615),POINT (80.649948 6.446862)
5022014694,1003,village,500,Thalagahawatta,POINT (80.6513643 6.4485246),POINT (80.651364 6.448525)
5022014695,1050,locality,0,Louderdale,POINT (80.6240487 6.4240998),POINT (80.624049 6.4241)
5022014697,1050,locality,0,Gilgarron,POINT (80.6284261 6.4292599),POINT (80.628426 6.42926)
5022014698,1050,locality,0,Sooriyakanda State,POINT (80.6316447 6.4391002),POINT (80.631645 6.4391)
5022014699,1050,locality,0,Hettiyagama Kanda,POINT (80.6362152 6.448322),POINT (80.636215 6.448322)
5022014700,1050,locality,0,West Toune,POINT (80.6377601 6.435678),POINT (80.63776 6.435678)
5022014701,1050,locality,0,Aigburth,POINT (80.6378674 6.4436898),POINT (80.637867 6.44369)
5022014702,1004,hamlet,200,Udawela,POINT (80.6455707 6.4383806),POINT (80.645571 6.438381)
5022990524,1004,hamlet,0,Kekunagoda,POINT (80.7155013 6.4508806),POINT (80.715501 6.450881)
5022990525,1004,hamlet,0,Welanewaththa,POINT (80.7277831 6.4315094),POINT (80.727783 6.431509)
5022990526,1004,hamlet,0,Halwinna,POINT (80.7205009 6.4465736),POINT (80.720501 6.446574)
5022990532,1004,hamlet,0,Henaggegoda,POINT (80.7092571 6.4410939),POINT (80.709257 6.441094)
5022990533,1004,hamlet,0,Yayagangoda,POINT (80.7036459 6.445145),POINT (80.703646 6.445145)
5022990534,1050,locality,0,Polgahakanda,POINT (80.6707191 6.4562537),POINT (80.670719 6.456254)
5022990535,1004,hamlet,0,Miyanakoladeniya,POINT (80.695256 6.4591854),POINT (80.695256 6.459185)
5022990536,1050,locality,0,Elchico,POINT (80.6863189 6.4594946),POINT (80.686319 6.459495)
5022990537,1050,locality,0,Nahaveena,POINT (80.6751823 6.4637589),POINT (80.675182 6.463759)
5022990538,1050,locality,0,Palamcotta,POINT (80.6687021 6.4618719),POINT (80.668702 6.461872)
5022990541,1050,locality,0,Dunboniel Division,POINT (80.6538105 6.4629273),POINT (80.65381 6.462927)
5022990542,1050,locality,0,Stubton Division,POINT (80.6216669 6.4695582),POINT (80.621667 6.469558)
5022990543,1050,locality,0,Dalveen Division,POINT (80.6266665 6.4727777),POINT (80.626666 6.472778)
5022990544,1050,locality,0,Springwood Division,POINT (80.6328463 6.4709441),POINT (80.632846 6.470944)
5022990545,1003,village,0,Springwood State,POINT (80.6310638 6.4681541),POINT (80.631064 6.468154)
5023011412,1003,village,0,Pothupitiya,POINT (80.5114066 6.429601),POINT (80.511407 6.429601)
5023011414,1003,village,0,Ilumbakanda,POINT (80.5665206 6.4228631),POINT (80.566521 6.422863)
5023911595,1050,locality,0,Longford Division,POINT (80.6670284 6.3745855),POINT (80.667028 6.374586)
5023911596,1050,locality,0,Hayes Division,POINT (80.6517935 6.3655649),POINT (80.651794 6.365565)
5023911597,1050,locality,0,Makulaniena Division,POINT (80.6651401 6.3668871),POINT (80.66514 6.366887)
5023911604,1003,village,0,Hayes,POINT (80.656321 6.3689983),POINT (80.656321 6.368998)
5023911605,1003,village,0,Ullinduwawa,POINT (80.6377816 6.3666419),POINT (80.637782 6.366642)
5023911606,1003,village,0,Boraluwage Aina,POINT (80.6768829 6.3761795),POINT (80.676883 6.37618)
5023911607,1003,village,1000,Kella,POINT (80.7026481 6.3701072),POINT (80.702648 6.370107)
5023911608,1003,village,0,Pupulaketiya,POINT (80.6861043 6.3575252),POINT (80.686104 6.357525)
5023915622,1004,hamlet,0,Alagalkanda,POINT (80.6866836 6.3716427),POINT (80.686684 6.371643)
5023915629,1003,village,0,Maduwanwala,POINT (80.7147073 6.3927967),POINT (80.714707 6.392797)
5023915630,1004,hamlet,0,Binnegama,POINT (80.6994724 6.3891716),POINT (80.699472 6.389172)
5023915631,1004,hamlet,0,Ela Ihala,POINT (80.7008886 6.398341),POINT (80.700889 6.398341)
5023915641,1003,village,0,Buthkanda,POINT (80.6827167 6.3817373),POINT (80.682717 6.381737)
5023915643,1050,locality,0,Andimitikanda,POINT (80.6732726 6.393799),POINT (80.673273 6.393799)
5023915644,1004,hamlet,0,Nawaneliya,POINT (80.6790876 6.4070997),POINT (80.679088 6.4071)
5023915654,1003,village,0,Ereporuwa,POINT (80.6683051 6.4215836),POINT (80.668305 6.421584)
5023915655,1004,hamlet,0,Pitawala,POINT (80.6801283 6.3992792),POINT (80.680128 6.399279)
5023915656,1003,village,0,Egodakanda,POINT (80.6635093 6.3911334),POINT (80.663509 6.391133)
5023915657,1004,hamlet,0,Polwatta,POINT (80.6799674 6.4129904),POINT (80.679967 6.41299)
5023915658,1004,hamlet,0,Thundolakanda,POINT (80.6606769 6.4091308),POINT (80.660677 6.409131)
5023915659,1004,hamlet,0,Kehelpoththewa,POINT (80.6676078 6.4047382),POINT (80.667608 6.404738)
5023915660,1004,hamlet,0,Nadolakanda,POINT (80.6564498 6.4008572),POINT (80.65645 6.400857)
5023915661,1050,locality,0,Lankaberiya,POINT (80.653553 6.4019661),POINT (80.653553 6.401966)
5023915662,1003,village,0,Iththekanda,POINT (80.6445408 6.4115191),POINT (80.644541 6.411519)
5025242560,1004,hamlet,0,Wadumunnegedara,POINT (79.9731 7.4073),POINT (79.9731 7.4073)
5025242561,1003,village,0,Nedalagamuwa,POINT (80.0061281 7.396814),POINT (80.006128 7.396814)
5025823028,1002,town,0,Ayagama,POINT (80.3116589 6.6385517),POINT (80.311659 6.638552)
5026059061,1004,hamlet,0,Ellagala,POINT (80.1863337 6.6907788),POINT (80.186334 6.690779)
5026059062,1003,village,0,Amaragedara,POINT (80.1924705 6.6841722),POINT (80.19247 6.684172)
5026059063,1004,hamlet,0,Delmealla,POINT (80.2078624 6.6815335),POINT (80.207862 6.681534)
5026059064,1003,village,0,Rabeliya,POINT (80.212512 6.6670372),POINT (80.212512 6.667037)
5026059065,1003,village,0,Udugalakanda,POINT (80.226202 6.6734363),POINT (80.226202 6.673436)
5026059066,1004,hamlet,0,Tea Janapadaya,POINT (80.2809513 6.6442322),POINT (80.280951 6.644232)
5026059067,1004,hamlet,0,Gangodakanda,POINT (80.286423 6.6625935),POINT (80.286423 6.662594)
5026059081,1004,hamlet,0,Pallekada,POINT (80.2933323 6.6532904),POINT (80.293332 6.65329)
5026059082,1003,village,0,Gawaragiriya,POINT (80.2664351 6.6485269),POINT (80.266435 6.648527)
5026059083,1004,hamlet,0,Kekiriwaramandiya,POINT (80.3245854 6.6328294),POINT (80.324585 6.632829)
5026059084,1004,hamlet,0,Beraliyana,POINT (80.3205326 6.6244315),POINT (80.320533 6.624432)
5026059085,1004,hamlet,0,Araporuwa,POINT (80.3153586 6.6332983),POINT (80.315359 6.633298)
5026059086,1004,hamlet,0,Ereporuwa,POINT (80.3182339 6.6287797),POINT (80.318234 6.62878)
5026059087,1004,hamlet,0,Kandegama,POINT (80.3213668 6.6412483),POINT (80.321367 6.641248)
5026066416,1004,hamlet,0,Weliwatte,POINT (79.8907414 6.9447238),POINT (79.890741 6.944724)
5029000761,1004,hamlet,0,Citrus Waththa,POINT (80.2473915 6.0937981),POINT (80.247392 6.093798)
5029000762,1050,locality,0,Citrus,POINT (80.2322906 6.1156888),POINT (80.232291 6.115689)
5029000763,1003,village,0,Meda Keembiya East,POINT (80.2553415 6.1172143),POINT (80.255342 6.117214)
5029000764,1004,hamlet,0,Kirigalketiya,POINT (80.251978 6.1092667),POINT (80.251978 6.109267)
5029000765,1003,village,0,Meda Keembiya,POINT (80.248695 6.1065144),POINT (80.248695 6.106514)
5029000766,1003,village,0,Kasideniya,POINT (80.2204728 6.1224734),POINT (80.220473 6.122473)
5029000767,1003,village,0,Pahala Keembiya,POINT (80.2296406 6.1239989),POINT (80.229641 6.123999)
5029001685,1004,hamlet,0,Mediriyawa,POINT (80.2161813 6.1534994),POINT (80.216181 6.153499)
5029001686,1004,hamlet,0,Weihena,POINT (80.2110422 6.1621236),POINT (80.211042 6.162124)
5029001687,1003,village,0,Wathurawa,POINT (80.2271998 6.143755),POINT (80.2272 6.143755)
5029001696,1003,village,0,Indurupathwila,POINT (80.2210736 6.1536967),POINT (80.221074 6.153697)
5029001697,1003,village,0,Lelwala Pahala,POINT (80.2410722 6.1410135),POINT (80.241072 6.141014)
5029001698,1003,village,0,Lelwala Ihala,POINT (80.2491939 6.1469018),POINT (80.249194 6.146902)
5029001699,1003,village,0,Katamburawa,POINT (80.2564332 6.144435),POINT (80.256433 6.144435)
5029001700,1004,hamlet,0,Urala North,POINT (80.2632379 6.1576649),POINT (80.263238 6.157665)
5029001701,1003,village,0,Unanvitiya,POINT (80.2536249 6.1671157),POINT (80.253625 6.167116)
5029001702,1004,hamlet,0,Lehuwala,POINT (80.2543223 6.1618783),POINT (80.254322 6.161878)
5029001703,1003,village,0,Urala,POINT (80.2706999 6.1474138),POINT (80.2707 6.147414)
5029001835,1050,locality,0,Nehenigala,POINT (80.2828931 6.1458884),POINT (80.282893 6.145888)
5029001836,1050,locality,0,Gulugahakanda,POINT (80.2828073 6.1322556),POINT (80.282807 6.132256)
5029001842,1004,hamlet,0,Nehenigala,POINT (80.2784192 6.13808),POINT (80.278419 6.13808)
5029001843,1004,hamlet,0,Midella,POINT (80.2866912 6.1348904),POINT (80.286691 6.13489)
5029001844,1050,locality,0,Dolaaramba,POINT (80.2646971 6.1356905),POINT (80.264697 6.13569)
5029001855,1004,hamlet,0,Gulugahakanda,POINT (80.2660006 6.1413815),POINT (80.266001 6.141382)
5029001856,1003,village,0,Thalawa,POINT (80.2912644 6.1400054),POINT (80.291264 6.140005)
5029273214,1004,hamlet,0,Thilakagama,POINT (80.21528 6.1371413),POINT (80.21528 6.137141)
5029273215,1004,hamlet,0,Pilagoda,POINT (80.2076787 6.1454457),POINT (80.207679 6.145446)
5029273216,1004,hamlet,0,Boralukada,POINT (80.1882004 6.1590089),POINT (80.1882 6.159009)
5030579582,1003,village,0,Gonadeniya,POINT (80.3043444 6.2004268),POINT (80.304344 6.200427)
5030579583,1010,suburb,0,Nagoda,POINT (80.2749967 6.1980696),POINT (80.274997 6.19807)
5030579584,1003,village,2000,Udalamaththa,POINT (80.297817 6.1829555),POINT (80.297817 6.182956)
5030579585,1004,hamlet,200,Yatalamaththa Junction,POINT (80.2855083 6.1722303),POINT (80.285508 6.17223)
5030579586,1003,village,0,Niyagama,POINT (80.2666175 6.2424068),POINT (80.266618 6.242407)
5030579587,1050,locality,0,Kandawinna Waththa,POINT (80.2898991 6.2199561),POINT (80.289899 6.219956)
5030579589,1004,hamlet,0,Sandarawala,POINT (80.184499 6.1541581),POINT (80.184499 6.154158)
5034224220,1050,locality,0,Medaganyaya,POINT (80.7064354 6.5524742),POINT (80.706435 6.552474)
5034224321,1003,village,0,Ranwala,POINT (80.6737554 6.5448638),POINT (80.673755 6.544864)
5034224322,1003,village,0,Ambewila,POINT (80.7089084 6.5200812),POINT (80.708908 6.520081)
5034224323,1003,village,0,Handagiriya,POINT (80.7862097 6.5848597),POINT (80.78621 6.58486)
5034224333,1003,village,0,Welange,POINT (80.6886256 6.620499),POINT (80.688626 6.620499)
5034224334,1003,village,0,Mawela,POINT (80.714533 6.6147414),POINT (80.714533 6.614741)
5034224336,1003,village,0,Daamahana,POINT (80.7359076 6.60467),POINT (80.735908 6.60467)
5035844895,1003,village,500,Atulugama,POINT (80.2633066 6.9919331),POINT (80.263307 6.991933)
5036392097,1003,village,0,Mahawalathenna,POINT (80.748117 6.5873697),POINT (80.748117 6.58737)
